2026-06-12 17:16:23 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPIYOY | rows=676 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\USCPI_YoY.parquet
2026-06-12 17:30:16 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNMI | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNMI.parquet
2026-06-12 17:30:16 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNNO | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNNO.parquet
2026-06-12 17:30:16 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNSD | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNSD.parquet
2026-06-12 17:30:16 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=JPCPIYOY | rows=663 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\Japan\JPCPIYOY.parquet
2026-06-12 17:31:19 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPIYOY | rows=676 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\USCPI_YoY.parquet
2026-06-12 17:31:20 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=PAYEMS | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\Nonfarm_Payrolls.parquet
2026-06-12 17:31:20 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMPMI | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMPMI.parquet
2026-06-12 17:31:20 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNEWO | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNEWO.parquet
2026-06-12 17:31:20 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNMI | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNMI.parquet
2026-06-12 17:31:20 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNNO | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNNO.parquet
2026-06-12 17:31:20 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNSD | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNSD.parquet
2026-06-12 17:31:20 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=JPCPIYOY | rows=663 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\Japan\JPCPIYOY.parquet
2026-06-12 17:33:25 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPIYOY | rows=676 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\USCPI_YoY.parquet
2026-06-12 17:33:25 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=PAYEMS | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\Nonfarm_Payrolls.parquet
2026-06-12 17:33:25 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMPMI | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMPMI.parquet
2026-06-12 17:33:25 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNEWO | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNEWO.parquet
2026-06-12 17:33:25 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNMI | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNMI.parquet
2026-06-12 17:33:25 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNNO | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNNO.parquet
2026-06-12 17:33:25 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNSD | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNSD.parquet
2026-06-12 17:33:25 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=JPCPIYOY | rows=663 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\Japan\JPCPIYOY.parquet
2026-06-12 17:33:25 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CNCPIYOY.parquet
2026-06-12 17:33:25 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CNCPIYOY.parquet
2026-06-12 17:33:25 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPMINDX | rows=256 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CPMINDX.parquet
2026-06-13 00:02:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPIYOY | rows=676 | output_path=/Users/tommy/Desktop/Pycharm/FinancialData/data_lake/raw/macro/USA/USCPI_YoY.parquet
2026-06-13 00:02:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=PAYEMS | rows=677 | output_path=/Users/tommy/Desktop/Pycharm/FinancialData/data_lake/raw/macro/USA/Nonfarm_Payrolls.parquet
2026-06-13 00:02:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMPMI | rows=677 | output_path=/Users/tommy/Desktop/Pycharm/FinancialData/data_lake/raw/macro/USA/NAPMPMI.parquet
2026-06-13 00:02:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNEWO | rows=677 | output_path=/Users/tommy/Desktop/Pycharm/FinancialData/data_lake/raw/macro/USA/NAPMNEWO.parquet
2026-06-13 00:02:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNMI | rows=346 | output_path=/Users/tommy/Desktop/Pycharm/FinancialData/data_lake/raw/macro/USA/NAPMNMI.parquet
2026-06-13 00:02:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNNO | rows=346 | output_path=/Users/tommy/Desktop/Pycharm/FinancialData/data_lake/raw/macro/USA/NAPMNNO.parquet
2026-06-13 00:02:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNSD | rows=346 | output_path=/Users/tommy/Desktop/Pycharm/FinancialData/data_lake/raw/macro/USA/NAPMNSD.parquet
2026-06-13 00:02:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=JPCPIYOY | rows=663 | output_path=/Users/tommy/Desktop/Pycharm/FinancialData/data_lake/raw/macro/Japan/JPCPIYOY.parquet
2026-06-13 00:02:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=/Users/tommy/Desktop/Pycharm/FinancialData/data_lake/raw/macro/China/CNCPIYOY.parquet
2026-06-13 00:02:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=/Users/tommy/Desktop/Pycharm/FinancialData/data_lake/raw/macro/China/CNCPIYOY.parquet
2026-06-13 00:02:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPMINDX | rows=256 | output_path=/Users/tommy/Desktop/Pycharm/FinancialData/data_lake/raw/macro/China/CPMINDX.parquet
2026-06-15 09:15:40 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPIYOY | rows=676 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\USCPI_YoY.parquet
2026-06-15 09:15:41 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=PAYEMS | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\Nonfarm_Payrolls.parquet
2026-06-15 09:15:41 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMPMI | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMPMI.parquet
2026-06-15 09:15:41 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNEWO | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNEWO.parquet
2026-06-15 09:15:41 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNMI | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNMI.parquet
2026-06-15 09:15:41 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNNO | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNNO.parquet
2026-06-15 09:15:41 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNSD | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNSD.parquet
2026-06-15 09:15:41 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=JPCPIYOY | rows=663 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\Japan\JPCPIYOY.parquet
2026-06-15 09:15:41 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CNCPIYOY.parquet
2026-06-15 09:15:41 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CNCPIYOY.parquet
2026-06-15 09:15:41 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPMINDX | rows=256 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CPMINDX.parquet
2026-06-15 17:37:32 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPIYOY | rows=676 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\USCPI_YoY.parquet
2026-06-15 17:37:32 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=PAYEMS | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\Nonfarm_Payrolls.parquet
2026-06-15 17:37:32 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMPMI | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMPMI.parquet
2026-06-15 17:37:32 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNEWO | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNEWO.parquet
2026-06-15 17:37:32 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNMI | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNMI.parquet
2026-06-15 17:37:32 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNNO | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNNO.parquet
2026-06-15 17:37:32 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNSD | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNSD.parquet
2026-06-15 17:37:32 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=JPCPIYOY | rows=663 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\Japan\JPCPIYOY.parquet
2026-06-15 17:37:32 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CNCPIYOY.parquet
2026-06-15 17:37:32 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CNCPIYOY.parquet
2026-06-15 17:37:32 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPMINDX | rows=256 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CPMINDX.parquet
2026-06-15 17:41:22 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPIYOY | rows=676 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\USCPI_YoY.parquet
2026-06-15 17:41:22 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=PAYEMS | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\Nonfarm_Payrolls.parquet
2026-06-15 17:41:22 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMPMI | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMPMI.parquet
2026-06-15 17:41:22 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNEWO | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNEWO.parquet
2026-06-15 17:41:22 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNMI | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNMI.parquet
2026-06-15 17:41:22 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNNO | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNNO.parquet
2026-06-15 17:41:22 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNSD | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNSD.parquet
2026-06-15 17:41:22 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=JPCPIYOY | rows=663 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\Japan\JPCPIYOY.parquet
2026-06-15 17:41:22 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CNCPIYOY.parquet
2026-06-15 17:41:22 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CNCPIYOY.parquet
2026-06-15 17:41:22 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPMINDX | rows=256 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CPMINDX.parquet
2026-06-16 10:46:26 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPIYOY | rows=676 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\USCPI_YoY.parquet
2026-06-16 10:46:26 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=PAYEMS | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\Nonfarm_Payrolls.parquet
2026-06-16 10:46:26 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMPMI | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMPMI.parquet
2026-06-16 10:46:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNEWO | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNEWO.parquet
2026-06-16 10:46:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNMI | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNMI.parquet
2026-06-16 10:46:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNNO | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNNO.parquet
2026-06-16 10:46:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNSD | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNSD.parquet
2026-06-16 10:46:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=JPCPIYOY | rows=663 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\Japan\JPCPIYOY.parquet
2026-06-16 10:46:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CNCPIYOY.parquet
2026-06-16 10:46:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CNCPIYOY.parquet
2026-06-16 10:46:27 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPMINDX | rows=256 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CPMINDX.parquet
2026-06-16 11:01:48 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPIYOY | rows=676 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\USCPI_YoY.parquet
2026-06-16 11:01:48 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=PAYEMS | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\Nonfarm_Payrolls.parquet
2026-06-16 11:01:48 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMPMI | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMPMI.parquet
2026-06-16 11:01:48 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNEWO | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNEWO.parquet
2026-06-16 11:01:48 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNMI | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNMI.parquet
2026-06-16 11:01:48 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNNO | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNNO.parquet
2026-06-16 11:01:48 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNSD | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNSD.parquet
2026-06-16 11:01:48 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=JPCPIYOY | rows=663 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\Japan\JPCPIYOY.parquet
2026-06-16 11:01:48 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CNCPIYOY.parquet
2026-06-16 11:01:48 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CNCPIYOY.parquet
2026-06-16 11:01:48 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPMINDX | rows=256 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CPMINDX.parquet
2026-06-16 14:34:13 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPIYOY | rows=676 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\USCPI_YoY.parquet
2026-06-16 14:34:13 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=PAYEMS | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\Nonfarm_Payrolls.parquet
2026-06-16 14:34:13 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMPMI | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMPMI.parquet
2026-06-16 14:34:13 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNEWO | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNEWO.parquet
2026-06-16 14:34:13 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNMI | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNMI.parquet
2026-06-16 14:34:13 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNNO | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNNO.parquet
2026-06-16 14:34:13 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=NAPMNSD | rows=346 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\NAPMNSD.parquet
2026-06-16 14:34:13 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=JPCPIYOY | rows=663 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\Japan\JPCPIYOY.parquet
2026-06-16 14:34:13 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CNCPIYOY.parquet
2026-06-16 14:34:13 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CNCPIYOY | rows=483 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CNCPIYOY.parquet
2026-06-16 14:34:13 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPMINDX | rows=256 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\China\CPMINDX.parquet
2026-06-16 15:12:36 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=CPIYOY | rows=676 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\USCPI_YoY.parquet
2026-06-16 15:12:36 | INFO | src.jobs_xlsx.get_macro_data | Macro data has been downloaded | symbol=PAYEMS | rows=677 | output_path=C:\Users\krm\PycharmProjects\AlternativeData\data_lake\raw\macro\USA\Nonfarm_Payrolls.parquet
